"geographicAreaM49","measuredElement","measuredItemCPC","fbsDistribParam","timePointYears","Value"
"106",91,"547","sigma",2009,56.9433861132711
"106",91,"550","sigma",2009,22.4926375147421
"106",91,"552","sigma",2009,53.9538583423244
"106",91,"554","sigma",2009,1.85066004868131
"106",91,"558","sigma",2009,76.4464958570665
"106",91,"56","sigma",2009,9454.16803792112
"106",91,"560","sigma",2009,56053.6457052513
"106",91,"569","sigma",2009,245.853069544048
"106",91,"571","sigma",2009,715.351288047968
"106",91,"572","sigma",2009,1816.63637547863
"106",91,"574","sigma",2009,2643.02726644748
"106",91,"577","sigma",2009,188.909683430777
"106",91,"603","sigma",2009,0
"106",91,"619","sigma",2009,2240.29516816137
"106",91,"656","sigma",2009,959.211339078052
"106",91,"661","sigma",2009,61.4988570023328
"106",91,"71","sigma",2009,270.623442503321
"106",91,"75","sigma",2009,56.2315937868552
"106",91,"754","sigma",2009,0
"106",91,"79","sigma",2009,11.5310356879374
"106",91,"83","sigma",2009,1099.43442738198
"106",91,"866","sigma",2009,3889.3756300017
"106",91,"882","sigma",2009,1545.30114064889
"106",91,"946","sigma",2009,0
"106",91,"976","sigma",2009,395.614175021951
"106",71,"1016","sigma",2009,7114.24780343853
"106",71,"1020","sigma",2009,-318.740040762048
"106",71,"1034","sigma",2009,-186780.760362623
"106",71,"1062","sigma",2009,-17219.8557625498
"106",71,"108","sigma",2009,664.113441053236
"106",71,"116","sigma",2009,-7066.11600717855
"106",71,"1166","sigma",2009,715.061958628063
"106",71,"1182","sigma",2009,52.1810694595129
"106",71,"122","sigma",2009,-10.8845760350513
"106",71,"15","sigma",2009,-116290.649714747
"106",71,"157","sigma",2009,20800.4814741459
"106",71,"162","sigma",2009,2324.62874173827
"106",71,"176","sigma",2009,91.616489354114
"106",71,"181","sigma",2009,2605.40626296197
"106",71,"187","sigma",2009,4.88128181873061
"106",71,"191","sigma",2009,74.6031240612497
"106",71,"201","sigma",2009,-68.0926249980842
"106",71,"205","sigma",2009,-47.0240356362041
"106",71,"210","sigma",2009,-85.5642250413091
"106",71,"211","sigma",2009,-49.4705383096394
"106",71,"221","sigma",2009,-396.861745364045
"106",71,"222","sigma",2009,69.0656564166201
"106",71,"223","sigma",2009,2.40255147916506
"106",71,"225","sigma",2009,-1482.99152057164
"106",71,"234","sigma",2009,-26.6638491463371
"106",71,"236","sigma",2009,-641.010948072295
"106",71,"242","sigma",2009,0
"106",71,"260","sigma",2009,-51904.7148215121
"106",71,"265","sigma",2009,0
"106",71,"267","sigma",2009,-2401.23658699463
"106",71,"27","sigma",2009,-29790.9995129416
"106",71,"270","sigma",2009,-616.240695377782
"106",71,"289","sigma",2009,22.4965114661047
"106",71,"292","sigma",2009,0
"106",71,"293","sigma",2009,0
"106",71,"333","sigma",2009,11.5939669319516
"106",71,"336","sigma",2009,0
"106",71,"339","sigma",2009,-418.157333847267
"106",71,"358","sigma",2009,8467.72704054301
"106",71,"366","sigma",2009,-10204.7064817295
"106",71,"367","sigma",2009,-653.608520412804
"106",71,"373","sigma",2009,-703.74576724074
"106",71,"388","sigma",2009,112071.371399553
"106",71,"393","sigma",2009,-7279.52543862219
"106",71,"394","sigma",2009,3545.21937812638
"106",71,"397","sigma",2009,-560.271397976645
"106",71,"399","sigma",2009,563.050475990605
"106",71,"401","sigma",2009,-3734.44784195392
"106",71,"402","sigma",2009,0
"106",71,"403","sigma",2009,990.210306254112
"106",71,"406","sigma",2009,274.987691323324
"106",71,"414","sigma",2009,3161.48884101271
"106",71,"417","sigma",2009,-12.5903724891845
"106",71,"420","sigma",2009,521.006325878144
"106",71,"426","sigma",2009,4185.05929256323
"106",71,"44","sigma",2009,-7686.50033859927
"106",71,"449","sigma",2009,16556.5047507525
"106",71,"461","sigma",2009,79.6081241861599
"106",71,"463","sigma",2009,-34178.4060108776
"106",71,"486","sigma",2009,-5.48585705181145
"106",71,"490","sigma",2009,-8891.95151824938
"106",71,"495","sigma",2009,64.9355962542582
"106",71,"497","sigma",2009,10468.9647771331
"106",71,"507","sigma",2009,37.2936155387117
"106",71,"512","sigma",2009,-550.016878637777
"106",71,"515","sigma",2009,-43841.3904834242
"106",71,"521","sigma",2009,10311.6728873101
"106",71,"523","sigma",2009,-2.12681445275767
"106",71,"526","sigma",2009,3259.84004777795
"106",71,"530","sigma",2009,-34.2651640579566
"106",71,"531","sigma",2009,55.4480173435382
"106",71,"534","sigma",2009,14328.3291922144
"106",71,"536","sigma",2009,-2930.46223342917
"106",71,"541","sigma",2009,180.335646200284
"106",71,"544","sigma",2009,69.5066024381809
"106",71,"547","sigma",2009,-29.8568901071036
"106",71,"550","sigma",2009,-4.75893437461791
"106",71,"552","sigma",2009,15.0794151587535
"106",71,"558","sigma",2009,-114.268455680528
"106",71,"56","sigma",2009,128799.218367033
"106",71,"560","sigma",2009,-60527.9886136852
"106",71,"569","sigma",2009,150.558538937933
"106",71,"619","sigma",2009,-874.96694981789
"106",71,"71","sigma",2009,-1.55925775698039
"106",71,"75","sigma",2009,-2826.82039615599
"106",71,"754","sigma",2009,0.538361261338798
"106",71,"83","sigma",2009,-5152.98820968438
"106",71,"866","sigma",2009,-16157.0814520386
"106",71,"882","sigma",2009,-11297.0076573617
"106",71,"951","sigma",2009,1810.08130903571
"106",71,"976","sigma",2009,2175.73264608338
"106",71,"982","sigma",2009,816.622949603671
"106",171,"1020","sigma",2009,331.050053861366
"106",171,"1062","sigma",2009,23258.9483130071
"106",171,"116","sigma",2009,41359.5541659757
"106",171,"1163","sigma",2009,5.49145275245931
"106",171,"1166","sigma",2009,149.863959993411
"106",171,"1182","sigma",2009,-186.271457390955
"106",171,"119","sigma",2009,14.6108175018845
"106",171,"122","sigma",2009,-235.650189266732
"106",171,"176","sigma",2009,535.784710739086
"106",171,"181","sigma",2009,-2540.22912182974
"106",171,"187","sigma",2009,1212.97675671059
"106",171,"191","sigma",2009,-51.2073358485484
"106",171,"201","sigma",2009,413.976455276263
"106",171,"223","sigma",2009,-298.298932152478
"106",171,"229","sigma",2009,-1.20062701609843
"106",171,"230","sigma",2009,-77.3595035556307
"106",171,"249","sigma",2009,31.9599630795636
"106",171,"257","sigma",2009,-803.566598809401
"106",171,"260","sigma",2009,50.344219716011
"106",171,"293","sigma",2009,0
"106",171,"358","sigma",2009,915.104955186941
"106",171,"366","sigma",2009,-517.827555666677
"106",171,"367","sigma",2009,-39.853409925413
"106",171,"373","sigma",2009,-910.484735353239
"106",171,"388","sigma",2009,-77753.4886999338
"106",171,"393","sigma",2009,-3205.46921751257
"106",171,"394","sigma",2009,-11645.6092114461
"106",171,"397","sigma",2009,-418.151139624623
"106",171,"399","sigma",2009,-7404.74291613255
"106",171,"401","sigma",2009,19.9585847208533
"106",171,"402","sigma",2009,23.045971065971
"106",171,"403","sigma",2009,5731.39978232845
"106",171,"406","sigma",2009,-391.976453221067
"106",171,"414","sigma",2009,-2896.22582961639
"106",171,"417","sigma",2009,442.113617547025
"106",171,"420","sigma",2009,256.981901017983
"106",171,"426","sigma",2009,-5920.18805081788
"106",171,"446","sigma",2009,94.8566888693343
"106",171,"449","sigma",2009,-10773.733164463
"106",171,"459","sigma",2009,0
"106",171,"463","sigma",2009,7018.80203528777
"106",171,"486","sigma",2009,-992.058704845325
"106",171,"489","sigma",2009,-7.73512252688791
"106",171,"490","sigma",2009,79883.5809949184
"106",171,"495","sigma",2009,-4173.61323461318
"106",171,"497","sigma",2009,949.241433344181
"106",171,"507","sigma",2009,50.2864420654656
"106",171,"512","sigma",2009,392.719535129223
"106",171,"515","sigma",2009,8693.1711076902
"106",171,"521","sigma",2009,-11395.8704739435
"106",171,"523","sigma",2009,38.9644858852462
"106",171,"526","sigma",2009,32.794186092287
"106",171,"530","sigma",2009,-108.403723472255
"106",171,"531","sigma",2009,1404.34312716271
"106",171,"534","sigma",2009,47176.8074813098
"106",171,"536","sigma",2009,2552.93075903474
"106",171,"541","sigma",2009,0.475969226850323
"106",171,"544","sigma",2009,2508.22145015495
"106",171,"547","sigma",2009,-50.5503394636441
"106",171,"550","sigma",2009,-39.4084545041789
"106",171,"552","sigma",2009,20.2864249316104
"106",171,"554","sigma",2009,1.62047597932453
"106",171,"558","sigma",2009,98.3794601454995
"106",171,"560","sigma",2009,6275.46755008693
"106",171,"569","sigma",2009,26.3689826158892
"106",171,"571","sigma",2009,52.5046039716245
"106",171,"572","sigma",2009,63.9110712406177
"106",171,"574","sigma",2009,-340.933841132509
"106",171,"577","sigma",2009,-91.9941586185261
"106",171,"603","sigma",2009,-0.850014474306843
"106",171,"619","sigma",2009,1342.94967219518
"106",171,"882","sigma",2009,-1727.92156887982
"106",171,"982","sigma",2009,-50.8887689969995
